vehicle_id,driver_id,total_trips,total_revenue_usd,avg_duration_min,avg_distance_km
V048218,D048218,4,31.8,26.0,16.7325
V034381,D034381,4,185.98000000000002,18.5,28.29
V013720,D013720,2,0.0,13.0,10.265
V005036,D005036,1,0.0,28.0,2.6
V036478,D036478,1,0.0,14.0,25.25
V036409,D036409,1,0.0,11.0,31.87
V015921,D015921,2,0.0,33.5,24.585
V026121,D026121,2,210.65,24.5,24.555
V042953,D042953,1,0.0,48.0,9.25
V000696,D000696,4,126.66999999999999,45.75,22.2025
V031883,D031883,1,25.41,21.0,6.52
V000184,D000184,4,133.81,22.25,16.9125
V040109,D040109,1,0.0,37.0,27.06
V028223,D028223,1,58.37,10.0,32.19
V034682,D034682,2,99.8,35.5,15.915000000000001
V016831,D016831,2,0.0,9.5,17.72
V049747,D049747,3,128.39999999999998,14.0,21.39
V010051,D010051,2,157.26,38.0,21.59
V037760,D037760,6,154.19,31.333333333333332,11.703333333333333
V031750,D031750,1,64.79,23.0,12.51
V012550,D012550,4,206.5,48.0,19.2575
V035877,D035877,4,127.13000000000001,34.5,11.504999999999999
V037315,D037315,1,0.0,44.0,23.79
V007008,D007008,3,60.98,39.0,19.376666666666665
V047583,D047583,1,0.0,48.0,4.03
V048389,D048389,4,140.17000000000002,14.75,12.9325
V041562,D041562,3,56.84,32.666666666666664,10.17
V010678,D010678,3,148.0,24.333333333333332,22.796666666666663
V026031,D026031,4,100.95,37.75,18.905
V013698,D013698,3,17.84,23.0,10.700000000000001
V013161,D013161,3,0.0,28.666666666666668,30.61
V027547,D027547,4,163.5,57.75,18.2025
V030092,D030092,6,236.61,28.666666666666668,14.288333333333332
V017115,D017115,1,64.06,55.0,21.88
V004567,D004567,1,0.0,23.0,32.16
V028652,D028652,2,69.08,38.0,8.04
V019316,D019316,2,0.0,30.0,16.365
V043586,D043586,4,352.0,42.0,33.47
V013547,D013547,4,270.41,45.5,28.21
V021812,D021812,5,263.53,40.4,22.75
V022564,D022564,1,65.35,15.0,27.09
V008288,D008288,3,51.66,10.0,5.849999999999999
V013198,D013198,3,114.68,27.0,12.4
V008059,D008059,3,0.0,28.333333333333332,14.556666666666667
V009906,D009906,1,0.0,18.0,24.36
V031398,D031398,7,454.75000000000006,42.285714285714285,19.259999999999998
V032969,D032969,6,214.08999999999997,25.333333333333332,21.52
V015017,D015017,3,80.86,49.0,9.34
V019666,D019666,1,0.0,25.0,5.57
V032517,D032517,2,75.51,41.0,21.68
V036579,D036579,1,23.53,7.0,4.87
V029341,D029341,2,33.78,27.0,18.060000000000002
V021103,D021103,2,70.53,32.0,9.57
V013697,D013697,2,0.0,51.0,17.73
V016947,D016947,5,183.06,38.0,12.547999999999998
V042272,D042272,3,228.46000000000004,33.666666666666664,20.429999999999996
V024115,D024115,2,0.0,44.5,27.775
V010502,D010502,1,0.0,8.0,2.63
V001510,D001510,3,95.34,35.333333333333336,7.3933333333333335
V002757,D002757,2,82.49,42.0,23.63
V042089,D042089,2,28.65,36.0,3.315
V010684,D010684,2,0.0,17.5,14.33
V028302,D028302,5,187.7,24.0,11.878
V041055,D041055,1,0.0,45.0,
V019773,D019773,2,68.29,33.0,11.95
V029557,D029557,2,22.98,33.5,22.43
V039341,D039341,2,0.0,34.0,20.9
V019983,D019983,1,38.64,30.0,19.14
V026600,D026600,3,141.6,51.333333333333336,23.79666666666667
V019415,D019415,3,76.34,55.333333333333336,14.343333333333334
V000438,D000438,2,80.78,24.0,18.08
V038234,D038234,4,82.17,37.75,6.375
V036128,D036128,2,0.0,9.0,10.345
V003363,D003363,2,68.18,55.0,10.58
V035642,D035642,2,0.0,27.0,16.505
V010637,D010637,4,312.18,25.75,24.1625
V011500,D011500,2,0.0,39.0,2.96
V042860,D042860,2,52.74,40.0,13.555
V012787,D012787,1,74.98,44.0,31.93
V019726,D019726,2,0.0,51.5,12.47
V040995,D040995,4,188.69,29.0,19.1875
V001444,D001444,3,118.93,52.0,34.91
V008156,D008156,4,105.76,24.5,28.015
V027776,D027776,3,188.56,44.666666666666664,24.176666666666666
V001365,D001365,2,72.97,10.0,18.085
V028141,D028141,5,304.81,18.2,27.218
V007313,D007313,1,0.0,19.0,6.92
V013828,D013828,1,41.32,54.0,9.86
V017926,D017926,6,224.15000000000003,28.333333333333332,19.290000000000003
V045844,D045844,1,0.0,48.0,26.94
V043089,D043089,1,0.0,64.0,5.04
V042603,D042603,4,57.22,20.5,11.415
V005048,D005048,2,79.08,22.0,7.82
V036644,D036644,6,207.49,44.666666666666664,19.18
V026285,D026285,2,0.0,44.0,7.655
V005530,D005530,1,71.1,49.0,12.81
V020315,D020315,2,52.32,15.0,11.92
V035726,D035726,2,53.06,27.5,13.485
V012817,D012817,5,129.54,19.6,15.978
V013796,D013796,3,59.53,27.333333333333332,25.403333333333336
V048760,D048760,1,74.37,28.0,27.7
V027459,D027459,3,132.3,20.0,31.97333333333333
V024031,D024031,2,91.41999999999999,38.0,18.285
V023297,D023297,1,0.0,9.0,6.71
V000116,D000116,4,254.76,42.5,26.797500000000003
V026750,D026750,3,153.8,32.333333333333336,25.963333333333335
V003314,D003314,4,237.66,49.0,23.925
V035855,D035855,1,36.57,37.0,13.4
V015783,D015783,1,0.0,23.0,8.88
V021169,D021169,3,30.74,24.333333333333332,9.663333333333334
V006095,D006095,1,24.39,51.0,1.38
V047118,D047118,1,114.73,35.0,31.01
V025049,D025049,4,198.75,40.0,26.01
V006008,D006008,2,0.0,59.5,14.48
V021896,D021896,1,0.0,22.0,31.86
V018477,D018477,3,149.23,39.0,16.286666666666665
V012268,D012268,1,0.0,20.0,13.8
V043664,D043664,3,45.04,26.333333333333332,12.1
V041873,D041873,1,57.45,65.0,12.37
V015545,D015545,2,46.9,24.0,18.28
V043245,D043245,2,122.44,58.0,18.845
V004388,D004388,1,0.0,31.0,26.08
V049044,D049044,2,73.18,30.0,32.675
V026079,D026079,1,50.57,41.0,21.78
V004377,D004377,4,74.82,10.0,13.8375
V030814,D030814,1,46.71,58.0,13.36
V042335,D042335,2,134.62,8.0,28.63
V018050,D018050,2,130.76999999999998,35.5,23.045
V004828,D004828,2,51.08,36.0,18.275
V019612,D019612,1,0.0,26.0,13.34
V042015,D042015,1,0.0,6.0,26.69
V011105,D011105,5,147.08,48.6,10.08
V003788,D003788,2,109.26,55.0,23.75
V003410,D003410,3,125.27,41.666666666666664,15.87
V026303,D026303,2,144.24,32.0,32.7
V000348,D000348,1,0.0,40.0,18.52
V009345,D009345,1,0.0,25.0,2.08
V013417,D013417,2,24.2,37.5,4.905
V004252,D004252,4,0.0,47.5,29.127499999999998
V003856,D003856,1,0.0,37.0,30.91
V017363,D017363,1,77.43,65.0,28.08
V046506,D046506,1,0.0,56.0,32.18
V009278,D009278,5,84.67999999999999,26.8,13.838
V027852,D027852,2,11.51,14.0,16.185
V016014,D016014,1,0.0,32.0,4.58
V018507,D018507,2,11.66,13.0,1.25
V027045,D027045,1,0.0,65.0,24.0
V034092,D034092,2,102.58,32.0,24.18
V049340,D049340,2,42.64,19.5,29.345
V007415,D007415,1,0.0,16.0,16.52
V040602,D040602,2,125.84,58.0,9.22
V039348,D039348,3,192.75,52.0,20.353333333333335
V013450,D013450,2,78.8,29.5,16.77
V021633,D021633,2,55.4,10.0,29.835
V028999,D028999,1,0.0,21.0,27.64
V015204,D015204,2,0.0,35.0,18.845
V032198,D032198,2,0.0,47.0,4.9350000000000005
V001387,D001387,2,0.0,52.5,9.065
V010558,D010558,1,0.0,34.0,4.24
V018920,D018920,1,0.0,55.0,26.97
V028580,D028580,2,64.73,43.5,27.66
V012846,D012846,2,40.54,20.0,2.64
V004609,D004609,1,115.08,24.0,30.58
V040851,D040851,2,64.53,40.5,7.45
V025765,D025765,6,233.09,11.333333333333334,25.133333333333336
V044552,D044552,2,117.65,34.0,20.71
V027545,D027545,3,89.94,45.333333333333336,18.976666666666663
V041249,D041249,2,74.8,31.0,29.0
V042602,D042602,5,105.68,31.4,1.972
V006992,D006992,1,0.0,49.0,23.94
V015143,D015143,3,0.0,19.666666666666668,14.146666666666667
V033687,D033687,2,38.21,58.5,11.434999999999999
V034572,D034572,1,0.0,40.0,12.42
V018478,D018478,1,47.13,62.0,16.59
V005503,D005503,1,12.47,10.0,2.38
V047794,D047794,4,189.05,28.75,23.564999999999998
V046587,D046587,1,40.43,62.0,7.41
V015872,D015872,4,108.13,46.0,20.57
V014623,D014623,2,0.0,40.5,17.9
V045709,D045709,3,109.05,35.0,11.043333333333331
V010761,D010761,4,173.49,41.5,18.095
V034093,D034093,2,37.56,29.5,23.83
V043717,D043717,4,244.49,41.25,18.822499999999998
V049094,D049094,4,71.3,22.0,12.6175
V001615,D001615,1,34.02,16.0,18.12
V024705,D024705,1,0.0,46.0,26.5
V023028,D023028,1,0.0,43.0,19.21
V028027,D028027,1,46.03,48.0,13.74
V006402,D006402,5,291.76,46.6,16.318
V045673,D045673,2,21.54,33.0,3.79
V025325,D025325,2,66.50999999999999,35.5,9.715
V002249,D002249,2,61.1,39.0,8.64
V010449,D010449,2,84.36,38.0,22.330000000000002
V039557,D039557,4,70.6,27.75,21.09
V027803,D027803,2,195.34,51.0,24.56
V039588,D039588,7,178.19,31.142857142857142,15.124285714285715
V022205,D022205,3,149.43,28.666666666666668,19.723333333333333
V037623,D037623,1,0.0,8.0,27.15
V035972,D035972,2,35.46,16.0,20.665
V043679,D043679,2,52.83,52.5,18.794999999999998
V015318,D015318,1,0.0,10.0,12.86
V021471,D021471,4,37.29,26.25,20.735
V025830,D025830,2,129.13,37.5,23.200000000000003
V013885,D013885,3,114.56,27.666666666666668,14.786666666666667
V014522,D014522,1,0.0,35.0,15.88
V013793,D013793,3,27.94,25.0,12.196666666666665
V022887,D022887,2,0.0,56.0,14.245
V031778,D031778,1,0.0,28.0,7.43
V024054,D024054,1,43.77,12.0,21.04
V006492,D006492,2,85.64,65.0,14.0
V012931,D012931,6,275.94,55.166666666666664,14.271666666666668
V046846,D046846,3,97.02,54.0,15.733333333333334
V027427,D027427,1,0.0,39.0,17.75
V019586,D019586,1,83.58,59.0,33.4
V021779,D021779,1,0.0,20.0,26.98
V020551,D020551,3,197.88,50.0,25.12
V028742,D028742,1,0.0,16.0,5.28
V005262,D005262,3,50.730000000000004,37.666666666666664,6.763333333333333
V009105,D009105,1,51.6,37.0,15.23
V032021,D032021,2,68.96,32.5,27.755
V038014,D038014,8,273.61,49.125,15.56
V037426,D037426,1,92.75,59.0,18.84
V018906,D018906,2,141.68,61.0,30.73
V031999,D031999,1,0.0,48.0,17.13
V007356,D007356,1,0.0,34.0,11.45
V009495,D009495,2,123.80000000000001,42.0,20.619999999999997
V028084,D028084,2,226.32,8.0,24.75
V034070,D034070,3,129.36,44.666666666666664,20.626666666666665
V025169,D025169,2,0.0,27.5,23.425
V004607,D004607,1,0.0,47.0,21.41
V015846,D015846,3,127.41,45.333333333333336,10.143333333333333
V042434,D042434,2,156.86,47.0,32.75
V029929,D029929,5,168.15,38.6,21.718
V035633,D035633,2,38.6,45.5,15.670000000000002
V021759,D021759,2,67.89,38.5,27.380000000000003
V008041,D008041,3,0.0,16.0,26.570000000000004
V008117,D008117,4,145.48,39.0,26.5625
V016269,D016269,1,13.26,9.0,2.03
V006373,D006373,2,68.82,34.5,19.38
V011893,D011893,4,166.31,30.75,19.9075
V012104,D012104,3,38.68,29.0,4.036666666666666
V026433,D026433,2,128.08,18.0,28.31
V016725,D016725,2,88.2,29.0,22.855
V001710,D001710,2,0.0,35.5,21.885
V035299,D035299,4,103.62,37.25,16.9025
V006274,D006274,2,110.06,59.0,13.645
V048507,D048507,1,54.09,17.0,9.48
V001637,D001637,2,0.0,45.5,24.46
V020345,D020345,2,49.14,41.5,20.005000000000003
V037063,D037063,1,37.34,38.0,12.15
V037062,D037062,3,0.0,18.666666666666668,15.829999999999998
V033579,D033579,4,39.87,34.25,14.47
V014890,D014890,1,60.44,17.0,17.24
V039225,D039225,5,222.44,34.2,21.578
V046978,D046978,2,49.82,12.5,21.07
V029835,D029835,1,79.43,59.0,15.17
V000101,D000101,1,0.0,60.0,23.51
V036386,D036386,4,90.44999999999999,31.25,25.4
V004148,D004148,5,97.48,37.8,19.576
V043205,D043205,1,0.0,26.0,34.19
V027182,D027182,4,179.47,27.75,26.2125
V031845,D031845,4,217.99,36.75,19.32
V008978,D008978,3,53.68,41.666666666666664,16.74
V016257,D016257,1,0.0,8.0,22.49
V021025,D021025,2,0.0,49.0,10.48
V009250,D009250,4,218.07,38.5,23.99
V037989,D037989,1,0.0,55.0,28.57
V006661,D006661,1,0.0,37.0,24.52
V000118,D000118,2,144.56,27.0,14.42
V038806,D038806,1,0.0,60.0,11.52
V022421,D022421,4,147.20000000000002,42.5,20.365
V026300,D026300,3,50.230000000000004,37.333333333333336,11.196666666666667
V039388,D039388,3,212.7,44.333333333333336,13.956666666666669
V015181,D015181,2,144.77999999999997,49.5,30.71
V021383,D021383,3,0.0,15.0,14.75
V000530,D000530,3,138.27,34.333333333333336,19.15
V002880,D002880,4,38.09,19.25,19.212500000000002
V044703,D044703,2,180.68,50.0,30.96
V015337,D015337,3,125.28999999999999,51.0,15.44
V001867,D001867,1,0.0,64.0,1.4
V009762,D009762,1,0.0,50.0,16.37
V031476,D031476,1,0.0,50.0,31.82
V043608,D043608,3,114.18,52.0,24.22
V003596,D003596,3,194.7,38.333333333333336,21.856666666666666
V025164,D025164,2,60.08,46.0,6.86
V030786,D030786,2,67.97,30.0,15.735000000000001
V044993,D044993,5,143.46,25.0,19.157999999999998
V048642,D048642,2,132.34,39.0,34.01
V034207,D034207,2,107.22999999999999,25.5,22.410000000000004
V024805,D024805,1,61.96,6.0,34.86
V041192,D041192,3,38.97,28.333333333333332,26.896666666666665
V022074,D022074,2,0.0,35.5,12.99
V035555,D035555,4,24.88,41.25,18.085
V005917,D005917,3,193.48,47.666666666666664,26.849999999999998
V004028,D004028,6,275.23,21.5,18.981666666666666
V009713,D009713,3,31.02,58.0,14.186666666666667
V011961,D011961,4,283.41,37.0,24.04
V039328,D039328,5,237.78000000000003,24.2,29.35
V037071,D037071,2,32.59,30.0,18.475
V043394,D043394,2,65.04,40.0,11.71
V017789,D017789,3,135.29,25.333333333333332,20.266666666666666
V014162,D014162,2,63.72,47.0,7.67
V031272,D031272,2,0.0,31.5,13.6
V017821,D017821,4,107.26,53.25,21.897499999999997
V038930,D038930,3,144.21,37.0,23.56
V038672,D038672,2,59.96,29.5,7.705
V043881,D043881,7,209.26,23.0,12.694285714285714
V019055,D019055,2,69.21,35.5,27.07
V008831,D008831,3,37.26,17.666666666666668,9.486666666666666
V026042,D026042,4,236.52,39.0,24.8325
V029584,D029584,2,135.06,45.0,18.04
V043368,D043368,2,50.02,30.0,7.85
V022354,D022354,2,24.89,12.0,17.21
V019970,D019970,5,173.35,42.8,13.52
V011868,D011868,3,0.0,40.666666666666664,11.26
V044632,D044632,1,0.0,11.0,20.13
V029303,D029303,1,62.05,10.0,27.64
V006567,D006567,2,35.13,35.0,20.990000000000002
V028771,D028771,2,120.81,59.0,18.365
V015059,D015059,3,163.96,42.333333333333336,30.383333333333336
V007881,D007881,3,74.42,52.0,15.796666666666667
V013428,D013428,1,0.0,38.0,15.81
V048199,D048199,3,160.6,32.0,18.299999999999997
V012294,D012294,2,0.0,52.5,25.205
V012903,D012903,3,115.0,13.666666666666666,17.92
V039600,D039600,1,0.0,15.0,21.86
V047345,D047345,3,103.39,24.333333333333332,16.516666666666666
V011161,D011161,3,62.09,36.666666666666664,20.99
V039036,D039036,1,45.17,32.0,19.37
V046194,D046194,1,66.13,58.0,4.1
V035614,D035614,3,102.5,38.333333333333336,10.133333333333333
V035387,D035387,4,174.95,45.0,7.0625
V026782,D026782,2,90.51,48.0,31.745
V000774,D000774,3,86.27,35.666666666666664,14.273333333333333
V037974,D037974,1,0.0,31.0,17.98
V044290,D044290,5,252.47000000000003,13.4,27.977999999999998
V040815,D040815,2,62.79,32.5,27.215
V014393,D014393,1,0.0,21.0,3.84
V008830,D008830,1,0.0,40.0,24.09
V036332,D036332,1,0.0,30.0,1.99
V032321,D032321,1,154.64,50.0,27.18
V047740,D047740,5,341.86,32.6,22.972
V014263,D014263,1,54.23,52.0,21.65
V022579,D022579,5,250.56,33.4,16.828000000000003
V021751,D021751,1,0.0,31.0,30.16
V010407,D010407,1,0.0,12.0,13.83
V024934,D024934,2,94.5,43.5,28.619999999999997
V028766,D028766,2,0.0,14.5,7.285
V016829,D016829,4,128.95,25.0,14.860000000000001
V015560,D015560,3,62.96,25.666666666666668,11.53
V023759,D023759,1,0.0,7.0,28.28
V015796,D015796,1,0.0,53.0,34.14
V037059,D037059,3,191.26,43.0,21.970000000000002
V033135,D033135,1,0.0,50.0,20.5
V009274,D009274,1,0.0,16.0,29.97
V035834,D035834,1,0.0,5.0,7.55
V014053,D014053,3,33.97,45.0,16.599999999999998
V021247,D021247,2,32.92,30.5,11.49
V045571,D045571,2,0.0,54.0,21.22
V023484,D023484,3,143.14,35.0,20.686666666666664
V036031,D036031,9,677.32,41.666666666666664,25.31
V001341,D001341,1,28.32,63.0,2.38
V041376,D041376,1,0.0,7.0,18.25
V049745,D049745,3,95.48,48.0,17.62
V042391,D042391,3,75.78999999999999,16.0,22.69333333333333
V027252,D027252,3,117.12,30.666666666666668,21.28
V020425,D020425,2,85.48,34.5,26.134999999999998
V012139,D012139,1,79.39,9.0,24.17
V037741,D037741,2,63.82,47.5,20.435000000000002
V018821,D018821,1,44.86,20.0,19.72
V005049,D005049,2,119.62,21.0,9.48
V019587,D019587,1,0.0,25.0,12.7
V006904,D006904,3,62.629999999999995,33.333333333333336,11.083333333333334
V006671,D006671,3,41.09,11.0,21.1
V012679,D012679,4,231.73000000000002,21.75,28.284999999999997
V040271,D040271,3,52.81,34.333333333333336,32.52
V043896,D043896,3,67.76,28.0,17.396666666666665
V008272,D008272,5,146.04000000000002,25.0,16.151999999999997
V002130,D002130,1,0.0,14.0,28.32
V044265,D044265,1,0.0,49.0,1.61
V015528,D015528,1,30.42,54.0,1.6
V004207,D004207,4,188.98000000000002,37.5,17.3575
V032634,D032634,2,0.0,43.0,17.369999999999997
V014608,D014608,3,89.88,15.0,17.77
V004757,D004757,1,69.84,35.0,32.61
V035103,D035103,1,110.75,34.0,29.47
V037697,D037697,5,146.38,33.0,12.824000000000002
V021299,D021299,2,0.0,48.5,28.695
V010846,D010846,2,116.06,29.0,23.24
V022575,D022575,3,16.28,25.666666666666668,3.73
V043840,D043840,3,94.33,17.666666666666668,13.943333333333333
V039497,D039497,1,0.0,51.0,22.26
V033745,D033745,2,0.0,46.0,14.35
V045209,D045209,1,0.0,8.0,8.14
V014931,D014931,2,67.82,33.5,17.515
V041275,D041275,3,80.39,52.333333333333336,24.459999999999997
V021604,D021604,4,170.46000000000004,28.0,17.29
V002297,D002297,1,0.0,63.0,12.66
V004542,D004542,1,46.88,61.0,16.92
V004209,D004209,2,145.22,25.5,14.385
V033140,D033140,2,75.61,39.5,26.490000000000002
V045706,D045706,1,0.0,24.0,29.65
V049712,D049712,2,156.53,39.0,23.365
V008158,D008158,3,0.0,24.333333333333332,27.77333333333333
V011612,D011612,2,50.73,46.5,21.46
V005575,D005575,3,143.46,42.0,20.03
V013263,D013263,1,0.0,34.0,2.33
V039774,D039774,3,179.91,34.0,17.293333333333333
V019337,D019337,1,0.0,51.0,12.91
V011323,D011323,6,196.65,53.0,10.235000000000001
V010003,D010003,2,83.31,33.5,18.96
V021041,D021041,1,0.0,56.0,12.2
V031619,D031619,4,137.4,51.75,15.739999999999998
V032358,D032358,1,33.79,26.0,5.55
V025138,D025138,1,52.91,19.0,29.68
V018148,D018148,1,0.0,31.0,30.64
V011696,D011696,2,99.43,15.5,22.655
V043158,D043158,1,0.0,30.0,26.67
V011071,D011071,2,198.88,5.0,31.34
V015177,D015177,1,0.0,42.0,22.17
V020660,D020660,1,0.0,52.0,6.94
V027842,D027842,3,51.9,38.333333333333336,3.6999999999999997
V006740,D006740,2,42.25,30.5,12.75
V049604,D049604,1,0.0,18.0,23.43
V021321,D021321,4,114.25999999999999,29.25,19.7375
V044739,D044739,3,151.72,47.0,16.366666666666667
V043204,D043204,4,150.48,31.5,15.285000000000002
V039994,D039994,2,53.7,32.0,7.04
V030089,D030089,1,125.7,44.0,34.24
V026544,D026544,2,0.0,43.5,19.634999999999998
V037554,D037554,3,49.96,42.0,13.916666666666666
V004651,D004651,1,22.13,36.0,1.33
V034712,D034712,3,54.32,34.333333333333336,16.19
V039955,D039955,1,101.38,26.0,30.45
V020175,D020175,5,387.05,54.0,21.03
V045341,D045341,2,46.08,11.5,15.455
V015458,D015458,7,254.84000000000003,32.42857142857143,25.32714285714286
V014363,D014363,2,109.08,63.0,15.23
V038289,D038289,2,113.26,9.5,16.575
V006803,D006803,3,155.7,24.0,20.97
V037065,D037065,4,179.71,38.25,15.9025
V012839,D012839,3,74.5,37.666666666666664,10.896666666666667
V020805,D020805,1,92.88,63.0,33.27
V031869,D031869,4,227.58999999999997,52.25,17.88
V028310,D028310,1,0.0,42.0,30.76
V027628,D027628,3,61.52,29.333333333333332,24.003333333333334
V041863,D041863,3,58.01,32.333333333333336,21.27333333333333
V026484,D026484,3,129.48,37.0,13.199999999999998
V023719,D023719,2,56.29,23.0,14.219999999999999
V039933,D039933,2,57.61,26.0,28.995
V015035,D015035,3,61.18,51.0,9.146666666666667
V027492,D027492,2,0.0,34.5,7.695
V007757,D007757,4,237.45000000000002,40.0,17.795
V035629,D035629,1,101.05,54.0,27.0
V043077,D043077,3,67.42,26.666666666666668,19.463333333333335
V012292,D012292,3,98.26,18.0,16.5
V044250,D044250,4,116.08000000000001,36.25,17.5675
V010689,D010689,1,0.0,7.0,4.65
V037682,D037682,4,158.95,48.0,13.607499999999998
V013681,D013681,1,121.79,41.0,34.73
V011240,D011240,1,0.0,56.0,7.98
V048368,D048368,3,35.7,43.333333333333336,14.719999999999999
V044666,D044666,3,208.59000000000003,46.666666666666664,25.05666666666667
V024670,D024670,1,51.19,8.0,26.01
V005748,D005748,8,443.86,48.375,20.49
V021339,D021339,2,0.0,14.0,10.405000000000001
V024927,D024927,2,71.82,38.5,27.439999999999998
V018772,D018772,2,86.86,10.0,23.86
V024329,D024329,7,315.53999999999996,38.714285714285715,22.07857142857143
V032491,D032491,1,53.03,18.0,23.42
V032599,D032599,2,82.09,34.5,30.695
V041266,D041266,1,0.0,8.0,12.11
V047729,D047729,2,0.0,61.5,9.26
V005112,D005112,2,64.53999999999999,28.5,6.8100000000000005
V039621,D039621,2,75.6,8.0,19.35
V049049,D049049,1,52.37,5.0,22.46
V005279,D005279,7,141.07,16.857142857142858,19.875714285714285
V038998,D038998,2,32.3,47.5,12.755
V033470,D033470,2,160.18,40.0,30.26
V005182,D005182,4,78.28999999999999,21.75,10.89
V001696,D001696,2,0.0,37.0,12.84
V032639,D032639,3,42.9,35.666666666666664,4.81
V049562,D049562,6,447.72,28.5,27.715
V032490,D032490,3,115.64,44.333333333333336,27.55333333333333
V010731,D010731,1,0.0,25.0,16.54
V024567,D024567,4,292.95000000000005,29.25,19.7975
V025661,D025661,5,87.09,15.4,14.248
V034629,D034629,1,0.0,48.0,13.34
V039768,D039768,3,148.0,43.333333333333336,28.046666666666663
V017650,D017650,3,171.24,30.0,27.80333333333333
V015859,D015859,3,95.28,32.666666666666664,14.363333333333335
V002014,D002014,3,71.73,35.5,26.99
V017984,D017984,3,142.53,28.0,18.143333333333334
V013447,D013447,1,52.23,52.0,13.09
V020344,D020344,2,23.64,34.0,15.24
V031315,D031315,4,261.68,40.0,29.23
V007373,D007373,5,64.46,27.6,11.972
V039915,D039915,1,0.0,58.0,14.66
V013794,D013794,4,101.19,24.25,16.294999999999998
V042669,D042669,1,0.0,16.0,15.71
V029168,D029168,1,0.0,38.0,8.51
V001844,D001844,4,148.13,37.25,10.870000000000001
V004611,D004611,4,68.64,33.0,24.924999999999997
V021399,D021399,3,94.14,12.333333333333334,26.656666666666666
V014205,D014205,8,1168.8899999999999,51.0,28.8475
V022109,D022109,2,0.0,43.5,13.6
V045539,D045539,3,75.43,41.0,24.356666666666666
V010931,D010931,1,71.27,48.0,25.54
V046095,D046095,6,222.65,46.333333333333336,11.613333333333335
V012957,D012957,2,110.50999999999999,29.0,16.445
