trip_date,trips,active_drivers,active_riders,total_revenue_usd,avg_revenue_per_trip_usd
2025-10-21,25,18,18,839.8500000000004,44.20263157894739
2025-10-22,36,28,28,1296.24,49.855384615384615
2025-10-23,46,35,35,1465.83,48.861
2025-10-24,45,36,36,1357.2299999999998,46.80103448275862
2025-10-25,49,37,37,1467.0399999999997,47.323870967741925
2025-10-26,37,31,31,1125.09,46.87875
2025-10-27,47,38,38,1558.67,50.27967741935484
2025-10-28,39,28,28,1613.8399999999997,52.059354838709666
2025-11-01,34,26,26,1103.6100000000001,45.98375000000001
2025-11-02,47,36,36,1578.4099999999999,46.42382352941176
2025-11-03,34,30,30,643.41,45.957857142857144
2025-11-04,51,38,38,1831.1200000000001,52.31771428571429
2025-11-05,46,36,36,1375.3500000000004,52.898076923076935
2025-11-06,31,26,26,713.5200000000001,37.55368421052632
2025-11-07,30,21,21,1200.92,54.58727272727273
2025-11-08,37,31,31,920.6,41.845454545454544
2025-11-09,33,26,26,1086.77,51.75095238095238
2025-11-10,39,30,30,1179.98,49.16583333333333
2025-11-11,44,36,36,1249.4300000000003,43.083793103448286
2025-11-12,43,32,32,1199.1399999999999,46.12076923076923
2025-11-13,45,33,33,1634.3899999999999,51.074687499999996
2025-11-14,47,40,40,1551.0699999999995,55.39535714285712
2025-11-15,47,37,37,1723.48,49.242285714285714
2025-11-16,35,28,28,1186.1699999999998,53.91681818181817
2025-11-17,43,35,35,1459.2399999999998,48.64133333333333
2025-11-18,41,35,35,1617.69,57.77464285714286
2025-11-19,36,25,25,1291.99,49.691923076923075
2025-11-20,31,28,28,648.67,38.15705882352941
2025-11-21,17,17,17,586.69,53.33545454545455
2025-11-22,40,31,31,1531.1,54.68214285714286
2025-11-23,40,32,32,1061.9199999999998,42.4768
2025-11-24,56,42,42,1361.2300000000002,40.036176470588245
2025-11-25,43,38,38,1382.6900000000003,55.30760000000001
2025-11-26,51,40,40,1543.0800000000002,49.77677419354839
2025-11-27,37,29,29,1281.0,49.26923076923077
2025-11-28,33,26,26,1227.5100000000002,47.211923076923085
2025-11-29,2,2,2,74.35,74.35
2025-12-01,44,37,37,1211.6799999999998,44.877037037037034
2025-12-02,34,25,25,1311.56,52.462399999999995
2025-12-03,43,36,36,1186.6399999999996,56.506666666666646
2025-12-04,35,31,31,1072.97,51.093809523809526
2025-12-05,37,30,30,945.6400000000001,42.98363636363637
2025-12-06,35,28,28,1094.1200000000001,49.73272727272728
2025-12-07,44,34,34,1742.67,60.09206896551724
2025-12-08,55,45,45,1603.16,47.15176470588236
2025-12-09,54,37,37,2243.27,56.08175
2025-12-10,32,25,25,758.2399999999999,47.38999999999999
2025-12-11,35,31,31,831.0500000000001,43.73947368421053
2025-12-12,39,29,29,1169.54,44.98230769230769
2025-12-13,37,28,28,1308.0800000000006,54.50333333333336
2025-12-14,38,31,31,1313.6999999999996,57.117391304347805
2025-12-15,57,42,42,1958.48,50.2174358974359
2025-12-16,46,37,37,1717.0800000000002,52.03272727272728
2025-12-17,28,24,24,981.6400000000002,57.74352941176472
2025-12-18,26,25,25,972.9499999999999,54.05277777777778
2025-12-19,49,37,37,1785.7,49.60277777777778
2025-12-20,40,32,32,1100.02,42.308461538461536
2025-12-21,43,35,35,1056.68,36.43724137931035
2025-12-22,35,30,30,1260.5999999999997,57.29999999999998
2025-12-23,33,25,25,799.45,39.972500000000004
2025-12-24,44,40,40,1408.6200000000003,54.17769230769232
2025-12-25,48,37,37,1658.7099999999996,50.26393939393938
2025-12-26,33,27,27,1129.97,59.47210526315789
2025-12-27,51,39,39,1655.0500000000002,50.153030303030306
2025-12-28,40,33,33,1074.26,51.1552380952381
2025-12-29,4,2,2,369.52,92.38
