rider_id,total_trips,total_spend_usd,avg_trip_fare_usd,first_trip_date,last_trip_date
R0020530,1,30.56,30.56,2021-09-14,2021-09-14
R0027169,1,48.55,48.55,2022-02-03,2022-02-03
R0065340,1,0.0,22.1,2024-05-21,2024-05-21
R0062794,4,294.29999999999995,85.035,2021-01-12,2024-01-14
R0058921,1,40.81,40.81,2025-07-02,2025-07-02
R0038884,3,41.22,13.74,2021-11-13,2021-11-13
R0072550,4,145.67000000000002,53.510000000000005,2021-02-24,2025-05-14
R0072928,3,36.57,53.79333333333333,2021-10-12,2024-12-23
R0003744,2,105.14,52.57,2021-05-14,2021-05-14
R0014399,7,300.68,42.95428571428572,2023-12-27,2024-04-10
R0003331,4,233.64,58.41,2020-06-09,2020-06-09
R0073666,2,93.62,46.81,2023-01-27,2023-01-27
R0033023,2,43.71,34.035,2021-03-19,2024-06-23
R0035790,1,41.47,41.47,2025-05-17,2025-05-17
R0066145,1,31.84,31.84,2023-07-07,2023-07-07
R0066991,1,50.17,50.17,2025-01-11,2025-01-11
R0024821,2,126.95,76.89,2022-03-14,2022-10-10
R0016016,1,72.39,72.39,2024-04-16,2024-04-16
R0071493,1,68.74,68.74,2022-06-11,2022-06-11
R0023281,3,124.25999999999999,41.419999999999995,2022-12-13,2023-07-11
R0069179,2,21.12,26.805,2021-02-01,2022-03-09
R0065359,2,165.5,82.75,2025-11-23,2025-11-23
R0021624,1,61.15,61.15,2024-12-26,2024-12-26
R0038918,2,119.2,59.6,2024-08-13,2024-10-16
R0015807,2,120.1,60.05,2023-04-20,2025-01-20
R0054079,4,111.62,54.2225,2020-08-09,2024-12-25
R0067357,1,22.79,22.79,2023-03-20,2023-03-20
R0041335,1,53.66,53.66,2021-11-21,2021-11-21
R0055023,2,24.28,44.115,2022-03-21,2024-02-27
R0056160,3,0.0,55.903333333333336,2022-03-05,2025-06-28
R0052196,5,148.89,51.565999999999995,2020-02-01,2024-06-20
R0003063,3,66.36,63.873333333333335,2022-12-17,2025-03-27
R0027155,1,49.99,49.99,2020-01-05,2020-01-05
R0056555,2,30.65,30.65,2021-11-22,2021-11-22
R0005740,1,20.89,20.89,2025-12-22,2025-12-22
R0017795,3,239.38,79.79333333333334,2020-10-17,2024-07-28
R0001762,1,35.07,35.07,2022-01-01,2022-01-01
R0058519,3,74.47,45.93333333333334,2020-09-16,2025-12-26
R0031522,4,115.53,40.08,2021-01-23,2023-06-07
R0054389,2,50.53,37.995000000000005,2020-03-25,2025-07-07
R0034783,2,19.5,36.105000000000004,2021-11-13,2024-03-02
R0002028,5,178.16,35.632,2020-07-01,2025-05-21
R0056163,4,47.26,36.2825,2023-05-05,2024-03-15
R0033269,3,143.46,58.23333333333334,2022-11-21,2024-07-15
R0038385,1,57.27,57.27,2023-01-20,2023-01-20
R0036742,2,82.98,41.49,2021-04-16,2021-04-16
R0039214,2,74.28,67.96000000000001,2021-02-11,2025-07-07
R0028439,1,28.85,28.85,2020-06-19,2020-06-19
R0019557,1,17.44,17.44,2024-10-03,2024-10-03
R0004587,2,124.6,62.3,2020-01-15,2020-01-15
R0055412,2,48.94,24.47,2024-12-26,2024-12-26
R0047488,1,33.02,33.02,2021-07-06,2021-07-06
R0041657,2,131.32,65.66,2022-11-04,2022-11-04
R0006175,3,97.57,69.92333333333333,2021-10-05,2024-05-18
R0036366,2,60.63,61.290000000000006,2023-05-12,2023-09-01
R0041812,4,132.24,58.660000000000004,2020-05-27,2022-08-24
R0069937,1,24.13,24.13,2025-01-25,2025-01-25
R0032778,1,71.17,71.17,2020-12-09,2020-12-09
R0057203,4,85.47,46.89,2020-08-19,2025-09-11
R0044335,2,40.14,40.14,2024-01-23,2024-01-23
R0072285,2,176.22,88.11,2021-08-16,2021-08-16
R0059546,3,130.54000000000002,64.02333333333334,2021-09-03,2024-04-22
R0039897,1,36.33,36.33,2022-01-07,2022-01-07
R0026200,1,46.37,46.37,2025-03-09,2025-03-09
R0003171,2,121.87,60.935,2020-07-26,2025-02-22
R0061621,5,197.56,92.95599999999999,2020-09-28,2025-11-01
R0065449,2,100.1,50.05,2020-02-21,2021-06-05
R0042881,1,61.46,61.46,2025-02-15,2025-02-15
R0049466,3,59.25,84.47333333333333,2021-06-10,2025-12-18
R0036987,1,67.15,67.15,2023-02-24,2023-02-24
R0011471,1,27.2,27.2,2025-10-18,2025-10-18
R0034594,3,132.52,64.71,2020-12-08,2025-06-04
R0006583,1,60.59,60.59,2021-07-28,2021-07-28
R0050128,2,38.21,38.21,2023-06-16,2023-06-16
R0025228,2,163.56,81.78,2020-10-23,2020-10-23
R0065982,3,194.49,64.83,2023-03-27,2023-12-15
R0011243,2,90.14,45.07,2023-07-03,2023-07-03
R0017603,2,102.1,51.05,2022-03-21,2022-03-21
R0072828,2,156.68,78.34,2021-05-26,2021-05-26
R0021960,3,81.19999999999999,40.73666666666666,2020-04-09,2025-04-07
R0042128,3,102.02,42.36666666666667,2024-03-23,2024-09-06
R0002377,1,44.13,44.13,2022-07-24,2022-07-24
R0017550,2,36.07,31.985,2021-07-09,2024-04-25
R0017815,2,110.64,55.32,2024-06-25,2024-06-25
R0065243,4,140.28,43.635,2020-07-25,2024-05-08
R0038193,3,136.66,84.13666666666667,2023-05-19,2025-08-03
R0022432,2,164.8,82.4,2024-01-14,2024-01-14
R0066992,1,0.0,32.04,2024-04-09,2024-04-09
R0030013,1,0.0,61.17,2023-01-15,2023-01-15
R0037871,3,37.4,30.84,2021-05-27,2022-02-07
R0025628,3,139.38,78.62,2020-04-19,2022-11-19
R0065079,2,0.0,58.605000000000004,2022-06-11,2024-01-22
R0027723,4,97.12,27.1275,2022-08-21,2023-07-05
R0006364,5,215.47000000000003,62.727999999999994,2025-01-03,2025-09-09
R0043819,1,51.77,51.77,2022-09-05,2022-09-05
R0001610,1,45.6,45.6,2025-11-21,2025-11-21
R0015344,1,56.73,56.73,2025-07-27,2025-07-27
R0061191,2,35.86,35.86,2022-04-10,2022-04-10
R0029704,4,227.66000000000003,70.4525,2020-08-01,2023-04-23
R0050503,4,106.61000000000001,26.652500000000003,2021-07-18,2024-05-16
R0016546,3,102.31,75.14,2022-09-08,2025-03-14
R0017946,4,176.18,44.045,2020-08-14,2022-01-27
R0004188,2,63.42,31.71,2023-12-02,2023-12-02
R0038429,4,232.26,63.894999999999996,2025-06-14,2025-09-19
R0065286,1,19.39,19.39,2020-09-16,2020-09-16
R0027523,1,22.36,22.36,2020-04-08,2020-04-08
R0070884,3,101.64,58.75,2020-06-14,2022-01-13
R0015528,2,11.38,30.335,2022-12-23,2023-10-20
R0008497,1,31.78,31.78,2023-10-05,2023-10-05
R0031072,3,35.76,38.51,2021-09-19,2024-04-20
R0057692,6,220.8,40.50666666666667,2023-04-11,2024-08-23
R0011630,3,205.29999999999998,68.43333333333332,2021-04-10,2022-08-02
R0024914,2,132.48,66.24,2024-02-19,2024-02-19
R0064160,3,197.48000000000002,65.82666666666667,2020-04-17,2024-05-01
R0007129,2,107.13999999999999,53.56999999999999,2023-07-05,2025-02-06
R0041940,2,23.29,28.794999999999998,2025-07-19,2025-09-23
R0068755,2,222.92,111.46,2020-05-26,2020-05-26
R0072049,2,70.18,35.09,2023-04-03,2023-04-03
R0036294,2,55.81,47.5,2023-01-24,2024-12-13
R0001116,2,53.36,47.015,2020-06-25,2022-06-17
R0063767,3,125.3,55.61333333333334,2021-05-05,2024-08-03
R0000375,2,19.42,34.485,2021-06-01,2024-02-17
R0070620,2,100.5,50.25,2022-01-09,2022-01-09
R0060640,1,65.14,65.14,2020-11-11,2020-11-11
R0047732,4,297.96,74.49,2022-04-15,2024-09-26
R0035155,2,146.55,73.275,2022-03-28,2023-04-04
R0003701,1,87.8,87.8,2023-07-12,2023-07-12
R0001408,2,60.52,72.58500000000001,2020-03-09,2024-10-28
R0022538,1,97.1,97.1,2021-06-04,2021-06-04
R0029259,4,31.52,30.2175,2022-10-02,2023-12-06
R0067562,2,81.00999999999999,40.504999999999995,2020-12-23,2021-07-03
R0052810,2,97.22,48.61,2025-05-14,2025-05-14
R0072941,2,115.33000000000001,57.665000000000006,2020-05-05,2023-08-19
R0051914,1,45.72,45.72,2022-11-21,2022-11-21
R0000377,1,26.94,26.94,2023-04-21,2023-04-21
R0022042,2,91.86,45.93,2022-07-09,2022-07-09
R0042106,1,51.52,51.52,2024-11-21,2024-11-21
R0014331,3,488.70000000000005,162.9,2022-05-09,2022-05-09
R0003010,4,150.93,46.5275,2024-02-21,2025-11-03
R0031046,2,56.16,56.16,2023-05-11,2023-05-11
R0064994,2,67.05,51.185,2020-12-23,2023-03-16
R0012142,2,154.9,77.45,2023-11-24,2025-04-23
R0053550,1,0.0,80.63,2022-12-23,2022-12-23
R0056473,2,106.8,53.4,2023-12-15,2023-12-15
R0028257,3,20.82,51.826666666666675,2022-02-12,2025-06-04
R0009324,1,45.04,45.04,2020-12-02,2020-12-02
R0061687,5,221.91,61.152,2021-01-27,2024-04-02
R0031908,1,76.56,76.56,2021-10-17,2021-10-17
R0057337,6,313.93,52.321666666666665,2021-07-06,2024-06-22
R0063395,2,71.04,71.04,2024-02-24,2024-02-24
R0074760,1,72.35,72.35,2024-05-09,2024-05-09
R0011546,2,92.69,77.34,2021-09-23,2021-10-15
R0029651,2,15.34,19.205,2021-09-28,2025-08-23
R0056991,2,126.26,63.13,2022-10-02,2022-11-22
R0042187,2,59.95,75.61500000000001,2020-11-12,2022-06-16
R0043971,1,99.57,99.57,2025-10-01,2025-10-01
R0014220,2,40.9,50.45,2023-04-24,2023-10-16
R0066871,2,136.01999999999998,68.00999999999999,2021-05-12,2025-09-03
R0037327,3,101.1,44.79666666666666,2023-07-21,2025-01-17
R0027038,2,68.56,34.28,2020-12-28,2025-03-05
R0072456,3,121.45,40.483333333333334,2024-06-22,2025-03-09
R0041884,2,87.61,71.025,2021-03-14,2023-04-17
R0008831,2,106.58,53.29,2024-02-25,2024-02-25
R0026184,3,183.79,80.60333333333334,2020-03-12,2025-08-09
R0033453,3,68.46,36.24666666666666,2021-07-13,2025-04-11
R0050896,1,132.53,132.53,2022-12-14,2022-12-14
R0042512,1,43.39,43.39,2024-07-16,2024-07-16
R0036808,1,38.08,38.08,2020-07-03,2020-07-03
R0007407,2,131.12,65.56,2022-09-06,2022-09-06
R0072279,1,88.23,88.23,2022-12-28,2022-12-28
R0025751,5,207.84,54.666,2022-02-20,2024-02-02
R0049317,2,22.5,22.5,2021-03-24,2021-03-24
R0013215,4,248.85,92.24,2020-07-16,2025-04-17
R0061886,1,15.17,15.17,2025-04-20,2025-04-20
R0053837,2,132.66,66.33,2025-12-05,2025-12-05
R0010680,1,44.25,44.25,2020-12-28,2020-12-28
R0029919,3,43.48,46.093333333333334,2022-03-28,2022-09-19
R0040734,3,120.08,40.026666666666664,2020-08-19,2023-04-08
R0036360,4,163.48,40.87,2024-02-25,2024-02-25
R0037647,3,47.59,44.78666666666667,2021-06-21,2025-12-26
R0004499,2,132.74,66.37,2020-07-11,2020-08-17
R0012400,1,67.92,67.92,2025-07-22,2025-07-22
R0048904,2,33.86,48.285,2020-07-19,2022-10-27
R0019158,1,43.9,43.9,2025-11-05,2025-11-05
R0043804,1,49.05,49.05,2020-07-10,2020-07-10
R0015352,1,0.0,34.49,2020-04-10,2020-04-10
R0068532,2,78.38,75.505,2025-10-20,2025-12-04
R0073454,2,157.16,78.58,2023-11-23,2023-11-23
R0066267,1,51.01,51.01,2020-11-16,2020-11-16
R0030938,4,61.8,15.45,2020-08-18,2021-10-21
R0018921,1,37.71,37.71,2025-03-17,2025-03-17
R0037687,2,113.41,56.705,2024-09-01,2024-10-05
R0067169,2,38.83,46.41,2021-08-25,2024-10-07
R0035604,1,87.07,87.07,2023-03-20,2023-03-20
R0031678,2,73.61,59.535,2022-09-18,2023-08-13
R0041094,1,72.77,72.77,2021-01-26,2021-01-26
R0055597,1,51.57,51.57,2021-08-20,2021-08-20
R0012277,4,87.62,57.19500000000001,2021-09-12,2024-09-02
R0070934,1,113.37,113.37,2024-11-01,2024-11-01
R0019425,2,57.59,59.2,2021-05-27,2022-10-12
R0047397,1,45.23,45.23,2025-03-20,2025-03-20
R0048491,2,38.86,19.43,2020-10-10,2020-10-10
R0040391,4,144.27,46.0625,2023-10-23,2024-08-16
R0042561,1,29.3,29.3,2023-03-04,2023-03-04
R0069943,3,90.25,56.080000000000005,2021-08-16,2025-03-16
R0065956,2,55.4,48.370000000000005,2020-07-05,2021-06-20
R0055685,4,100.22,59.3425,2021-08-01,2022-05-20
R0013735,2,95.72,47.86,2024-02-27,2024-02-27
R0036271,1,56.94,56.94,2020-06-15,2020-06-15
R0019610,1,132.74,132.74,2021-07-06,2021-07-06
R0065762,3,98.88,50.35,2020-03-11,2025-03-15
R0068964,2,34.89,36.405,2021-02-11,2021-08-05
R0000751,2,88.77000000000001,44.385000000000005,2020-02-22,2025-12-24
R0005005,3,83.84,46.39000000000001,2022-07-03,2024-04-05
R0057739,1,55.24,55.24,2021-02-15,2021-02-15
R0050023,3,190.7,95.34999999999998,2022-09-03,2022-09-03
R0055671,1,74.58,74.58,2022-01-23,2022-01-23
R0030550,2,39.2,19.6,2021-07-14,2021-07-14
R0052385,2,105.48,52.74,2023-12-11,2023-12-11
R0045355,2,52.22,26.11,2021-03-28,2021-03-28
R0001063,1,59.04,59.04,2022-03-09,2022-03-09
R0040378,2,106.4,53.2,2022-03-19,2022-03-19
R0035694,1,0.0,33.18,2024-03-07,2024-03-07
R0070287,1,88.84,88.84,2023-05-18,2023-05-18
R0002892,2,0.0,41.06,2020-06-03,2022-05-09
R0006025,3,206.42000000000002,68.80666666666667,2020-12-07,2022-01-01
R0029331,2,130.0,65.0,2020-06-17,2020-06-17
R0046203,5,219.81,50.596000000000004,2023-08-23,2025-05-19
R0021134,2,29.12,47.28,2022-06-09,2025-05-18
R0015410,1,25.01,25.01,2021-06-04,2021-06-04
R0042003,3,111.85,37.28333333333333,2022-11-03,2023-01-23
R0060755,4,194.96,48.74,2022-11-16,2025-05-19
R0067570,1,91.12,91.12,2025-06-26,2025-06-26
R0019135,3,147.63,49.21,2023-04-03,2023-04-03
R0060319,5,174.07,48.45399999999999,2022-06-27,2024-12-01
R0060089,1,43.28,43.28,2020-06-17,2020-06-17
R0026661,3,153.69,51.23,2024-03-01,2024-03-01
R0032827,3,171.66,57.22,2020-12-09,2020-12-09
R0068486,1,55.71,55.71,2022-03-15,2022-03-15
R0016828,3,120.05,40.016666666666666,2021-05-15,2025-09-10
R0035884,1,50.58,50.58,2025-09-13,2025-09-13
R0010782,2,0.0,59.325,2020-03-12,2021-01-24
R0053680,1,55.19,55.19,2022-11-19,2022-11-19
R0041663,2,50.5,25.25,2020-04-12,2020-04-12
R0025274,1,40.85,40.85,2020-01-05,2020-01-05
R0033162,3,62.34,28.706666666666667,2020-12-23,2025-02-08
R0020004,8,446.34,66.27374999999999,2020-12-10,2021-12-04
R0052661,2,43.84,21.92,2020-02-16,2020-02-16
R0005783,2,88.55,99.63499999999999,2022-02-06,2022-12-28
R0045590,3,93.07,59.94333333333333,2021-07-26,2024-01-26
R0022151,4,226.68,56.67,2021-03-01,2021-03-01
R0061062,1,16.58,16.58,2022-08-01,2022-08-01
R0058897,2,52.94,26.47,2024-01-17,2024-01-17
R0001858,2,26.7,30.36,2022-03-06,2025-12-24
R0034480,3,102.3,41.43333333333333,2021-08-21,2025-07-04
R0031604,3,29.13,41.02,2020-11-25,2024-10-17
R0022160,2,55.42,42.385000000000005,2022-01-08,2022-03-27
R0043861,4,158.56,53.9025,2023-08-05,2024-11-25
R0038833,2,129.68,64.84,2022-05-25,2022-05-25
R0070753,3,55.46,37.580000000000005,2020-02-22,2023-10-15
R0011269,1,54.54,54.54,2023-11-27,2023-11-27
R0007331,3,152.16,50.72,2023-04-02,2023-04-02
R0066185,3,233.85000000000002,77.95,2024-10-06,2024-10-06
R0072254,3,47.28,45.44,2021-03-09,2024-08-02
R0002203,3,110.62,58.26333333333334,2020-12-07,2022-11-23
R0058167,1,46.62,46.62,2022-06-14,2022-06-14
R0006399,2,142.94,71.47,2024-11-11,2024-11-11
R0012480,3,48.96,58.4,2023-06-25,2024-05-20
R0020464,3,140.95,46.98333333333333,2022-05-28,2025-12-04
R0055828,2,36.29,35.144999999999996,2022-03-04,2025-11-12
R0062904,5,55.42,28.060000000000002,2025-04-17,2025-11-06
R0015176,1,16.68,16.68,2022-01-27,2022-01-27
R0066977,1,55.7,55.7,2025-06-14,2025-06-14
R0044743,1,0.0,43.51,2022-03-11,2022-03-11
R0024327,1,42.39,42.39,2025-04-27,2025-04-27
R0072469,2,140.82,70.41,2024-10-06,2024-10-06
R0046011,1,56.8,56.8,2025-03-08,2025-03-08
R0012121,4,364.68,98.97,2021-02-05,2025-08-22
R0061784,1,10.73,10.73,2020-09-23,2020-09-23
R0069286,1,69.39,69.39,2022-03-19,2022-03-19
R0009444,3,123.43,41.14333333333334,2020-11-06,2025-04-22
R0023715,2,39.23,53.53,2024-03-11,2024-09-06
R0027989,2,126.72,63.36,2021-04-22,2021-04-22
R0026138,3,123.91,41.303333333333335,2021-07-10,2025-11-07
R0007136,1,54.85,54.85,2022-01-10,2022-01-10
R0051002,2,24.21,29.75,2021-04-03,2023-07-28
R0068604,1,30.42,30.42,2022-01-06,2022-01-06
R0067390,3,56.41,63.81666666666666,2021-07-04,2023-12-07
R0061445,1,37.2,37.2,2021-05-25,2021-05-25
R0017112,2,79.88,39.94,2021-01-03,2021-01-03
R0033458,2,35.38,59.69,2020-07-10,2022-04-03
R0051574,1,21.81,21.81,2025-03-09,2025-03-09
R0008720,4,209.4,52.35,2023-03-18,2023-03-18
R0032691,4,159.45,52.019999999999996,2020-11-14,2023-03-01
R0064397,2,47.74,52.065,2022-06-28,2023-09-20
R0027651,2,132.93,66.465,2023-07-05,2025-08-10
R0050806,2,53.46,60.084999999999994,2020-05-09,2022-02-11
R0042869,2,80.8,40.4,2020-07-05,2020-07-05
R0064267,1,66.65,66.65,2022-04-08,2022-04-08
R0062831,3,193.64999999999998,64.55,2023-11-16,2025-07-19
R0035239,3,234.24,100.33999999999999,2022-02-27,2023-09-27
R0012689,1,43.41,43.41,2020-02-26,2020-02-26
R0029792,3,31.35,33.946666666666665,2020-01-06,2025-10-20
R0008849,3,128.68,72.55333333333334,2020-01-28,2025-06-17
R0065992,2,22.03,31.295,2024-07-25,2025-01-20
R0020778,1,19.39,19.39,2023-07-27,2023-07-27
R0062189,4,277.05,69.2625,2020-08-27,2021-09-04
R0015186,4,200.03,70.4325,2020-01-14,2025-08-24
R0010038,3,160.2,53.4,2020-09-25,2020-09-25
R0058292,3,175.74,58.580000000000005,2025-01-03,2025-01-03
R0074198,4,522.36,130.59,2020-08-13,2020-08-13
R0035786,2,75.86,37.93,2025-12-16,2025-12-16
R0009486,4,76.25999999999999,19.064999999999998,2022-01-07,2023-09-12
R0070099,5,289.28999999999996,57.85799999999999,2021-07-27,2025-01-23
R0003882,5,125.68,66.776,2021-11-09,2024-12-08
R0031751,3,26.24,67.16333333333334,2020-05-06,2024-06-14
R0056502,2,63.97,57.735,2021-03-01,2023-05-28
R0032677,1,71.1,71.1,2024-08-10,2024-08-10
R0040909,3,115.9,65.19666666666667,2022-06-24,2024-12-10
R0030977,1,42.26,42.26,2024-04-19,2024-04-19
R0042780,2,127.16,63.58,2021-09-06,2021-09-06
R0011946,2,75.76,37.88,2022-03-12,2022-03-12
R0012966,2,53.69,37.975,2021-11-01,2024-02-09
R0028452,1,57.95,57.95,2020-10-13,2020-10-13
R0019215,1,33.09,33.09,2022-02-25,2022-02-25
R0063321,1,41.59,41.59,2020-05-27,2020-05-27
R0027961,1,78.99,78.99,2025-11-16,2025-11-16
R0073626,2,88.87,44.435,2021-04-15,2022-07-27
R0044635,3,90.34,52.35666666666666,2021-09-18,2023-02-27
R0005894,3,135.6,60.07333333333333,2024-04-15,2024-05-22
R0073687,1,48.54,48.54,2022-09-11,2022-09-11
R0041053,4,467.04,116.76,2023-04-21,2023-04-21
R0034132,1,0.0,76.5,2022-11-24,2022-11-24
R0042383,1,39.41,39.41,2025-07-07,2025-07-07
R0002998,1,26.22,26.22,2021-04-03,2021-04-03
R0048096,2,20.18,10.09,2021-03-04,2021-03-04
R0017348,2,32.22,55.839999999999996,2020-04-20,2025-03-04
R0018816,5,423.29999999999995,84.66,2025-12-12,2025-12-12
R0034281,1,45.57,45.57,2022-07-16,2022-07-16
R0007239,1,17.93,17.93,2023-04-11,2023-04-11
R0032756,2,120.56,60.28,2021-09-16,2021-09-16
R0072549,3,31.22,39.43,2020-11-13,2023-01-20
R0034816,2,50.43,37.835,2022-03-20,2023-01-10
R0015306,1,23.06,23.06,2021-06-03,2021-06-03
R0025765,1,59.88,59.88,2020-09-12,2020-09-12
R0006584,1,53.03,53.03,2025-07-08,2025-07-08
R0054150,2,33.01,40.599999999999994,2022-01-03,2025-05-18
R0067736,1,52.58,52.58,2023-05-19,2023-05-19
R0067035,3,108.95,36.31666666666667,2021-01-12,2023-09-20
R0069846,1,63.01,63.01,2021-07-20,2021-07-20
R0056750,2,60.0,46.295,2023-01-07,2024-02-18
R0060439,5,255.35,51.07,2021-06-19,2021-06-19
R0002116,2,67.12,33.56,2022-08-22,2022-08-22
R0036781,3,133.84,44.61333333333334,2021-01-24,2024-06-25
R0020731,2,173.34,86.67,2020-09-19,2020-09-19
R0034980,2,122.75,61.375,2020-09-11,2025-06-25
R0025684,2,51.68,25.84,2025-03-26,2025-03-26
R0004796,3,37.46,52.96666666666667,2021-10-15,2024-11-05
R0073356,3,133.02,44.34,2024-03-05,2024-03-05
R0051247,3,20.8,42.06666666666667,2021-01-15,2023-01-25
R0074135,2,83.35,41.675,2020-02-24,2021-05-20
R0034775,1,20.84,20.84,2024-07-09,2024-07-09
R0062658,3,96.42,41.56666666666667,2020-05-07,2024-04-11
R0056653,1,54.52,54.52,2021-09-06,2021-09-06
R0059471,8,233.0,37.325,2021-01-16,2023-07-19
R0070052,1,64.66,64.66,2020-03-22,2020-03-22
R0012532,1,40.95,40.95,2023-06-17,2023-06-17
R0060332,1,64.61,64.61,2021-11-11,2021-11-11
R0073137,3,148.93,49.64333333333334,2023-05-27,2025-09-21
R0067034,1,28.67,28.67,2021-01-17,2021-01-17
R0069669,3,131.52,57.35666666666666,2021-12-09,2025-07-12
R0036971,2,24.55,40.81,2021-10-21,2024-06-25
R0024004,2,110.71000000000001,55.355000000000004,2021-06-03,2025-09-03
R0020985,1,37.76,37.76,2021-12-05,2021-12-05
R0023150,1,39.42,39.42,2020-03-12,2020-03-12
R0054214,4,205.35,51.3375,2020-11-11,2025-11-19
R0072920,2,127.04,63.52,2023-08-11,2023-08-11
R0072264,2,61.44,48.815,2022-03-18,2024-12-23
R0034302,6,164.68,48.843333333333334,2020-02-11,2025-05-15
R0016941,1,66.33,66.33,2024-11-14,2024-11-14
R0012267,2,28.86,28.86,2024-12-03,2024-12-03
R0034853,1,25.07,25.07,2023-10-24,2023-10-24
R0007793,5,119.69999999999999,52.786,2022-06-02,2025-06-02
R0069800,3,83.06,47.576666666666675,2020-11-08,2025-03-05
R0035664,1,81.19,81.19,2024-03-21,2024-03-21
R0017151,6,205.39000000000001,46.93166666666667,2022-03-04,2025-01-13
R0028976,1,56.65,56.65,2022-02-23,2022-02-23
R0007256,2,216.92,108.46,2022-06-20,2022-06-20
R0028388,1,73.39,73.39,2021-05-10,2021-05-10
R0061773,6,362.0799999999999,72.77999999999999,2021-10-15,2021-11-06
R0074051,8,683.73,94.58250000000001,2024-12-12,2025-11-23
R0000167,2,27.58,37.165,2021-11-04,2024-09-03
R0021174,1,75.91,75.91,2021-09-28,2021-09-28
R0041600,2,171.82,113.66,2021-06-02,2025-03-14
R0014912,5,137.63,38.036,2020-05-18,2021-12-16
R0057382,1,51.67,51.67,2020-11-12,2020-11-12
R0043500,1,15.44,15.44,2020-09-22,2020-09-22
R0070989,2,29.38,55.714999999999996,2024-12-22,2024-12-25
R0073745,1,35.18,35.18,2025-10-17,2025-10-17
R0040800,2,124.66,62.33,2024-10-23,2024-10-23
R0015698,1,22.84,22.84,2020-10-21,2020-10-21
R0052691,3,121.41,40.47,2025-01-16,2025-01-16
R0047538,2,144.52,72.26,2023-11-18,2023-11-18
R0025060,1,15.67,15.67,2022-05-16,2022-05-16
R0046255,1,34.86,34.86,2020-10-13,2020-10-13
R0053724,1,37.7,37.7,2021-09-22,2021-09-22
R0038537,2,178.68,89.34,2024-02-03,2024-02-03
R0053527,2,170.2,85.1,2020-11-14,2022-10-18
R0013267,2,70.62,60.150000000000006,2021-04-17,2022-08-01
R0028583,2,82.1,41.05,2021-05-26,2024-05-18
R0048031,1,66.71,66.71,2020-10-16,2020-10-16
R0072487,1,69.79,69.79,2020-06-06,2020-06-06
R0001379,3,89.5,29.833333333333332,2020-03-21,2025-06-25
R0051738,1,25.83,25.83,2024-05-23,2024-05-23
R0002145,2,14.63,46.655,2022-12-26,2024-09-15
R0033245,2,59.01,34.045,2020-11-04,2023-06-12
R0050468,2,53.93,74.87,2025-05-05,2025-05-18
R0040526,3,111.56,37.18666666666667,2021-11-26,2025-08-22
R0014494,2,94.44,47.22,2020-10-10,2020-10-10
R0057478,1,68.56,68.56,2022-03-26,2022-03-26
R0056023,5,283.37,56.674,2023-07-02,2024-10-25
R0016526,1,26.35,26.35,2025-05-22,2025-05-22
R0066349,2,85.23,83.34,2020-01-07,2022-08-06
R0058603,3,115.27,62.60999999999999,2023-08-17,2025-11-25
R0026805,1,53.04,53.04,2021-05-08,2021-05-08
R0037654,1,45.1,45.1,2025-09-24,2025-09-24
R0070755,2,156.88,78.44,2023-03-28,2023-03-28
R0010639,4,0.0,58.6,2022-06-01,2024-12-14
R0036940,2,33.42,78.525,2021-11-02,2024-08-14
R0012519,1,31.21,31.21,2021-12-16,2021-12-16
R0036500,3,129.9,43.300000000000004,2021-05-05,2022-06-25
R0037395,2,114.21000000000001,57.105000000000004,2020-02-28,2022-11-04
R0038386,2,60.79,67.255,2024-05-03,2024-06-19
R0040700,2,104.72,52.36,2020-03-07,2020-03-07
R0052848,1,85.01,85.01,2024-12-20,2024-12-20
R0020901,3,48.449999999999996,16.15,2024-08-11,2024-08-11
R0053568,5,138.55,57.196000000000005,2021-12-09,2024-05-14
R0000173,3,0.0,46.99666666666666,2021-08-02,2024-04-23
R0058990,2,86.98,43.49,2024-07-02,2024-07-02
R0018042,4,231.95999999999998,67.345,2021-06-06,2024-02-02
R0043843,6,230.67000000000002,38.445,2020-03-04,2025-09-09
R0007182,1,58.83,58.83,2020-09-26,2020-09-26
R0068257,3,51.510000000000005,17.17,2020-01-15,2020-01-15
R0065761,2,38.3,71.39,2021-02-27,2025-06-01
R0023885,1,36.75,36.75,2020-11-17,2020-11-17
R0038228,2,168.58,84.29,2022-01-10,2022-01-10
R0014373,3,167.32,69.72333333333333,2021-01-17,2025-10-04
R0063867,2,94.48,47.24,2023-06-18,2023-06-18
R0051493,1,37.31,37.31,2022-03-21,2022-03-21
R0028189,2,56.59,62.075,2024-01-13,2025-06-25
R0000253,6,120.09,40.00833333333333,2021-03-03,2025-04-14
R0019183,1,84.45,84.45,2020-12-21,2020-12-21
R0046545,2,53.89,56.24,2022-01-25,2025-02-07
R0043513,2,54.94,54.94,2022-12-01,2022-12-01
R0021001,2,179.86,89.93,2021-02-19,2021-02-19
R0031040,4,14.66,29.0925,2022-02-18,2023-12-03
R0020269,2,42.7,55.58,2023-09-23,2024-01-10
